# format=sail-log v1
# logger=synth-log.mjs (synthetic)
# boat=Moth GBR 4242 (synthetic)
# class=Moth
# rate_hz=10
# declination_deg=-1.2
# imu_mount=x_fwd_y_stbd_z_down
# rudder_center_us=1510
# rudder_deg_per_us=0.1
# sheet_in_us=1000
# sheet_out_us=2000
# tws_source=none
# imu_fusion=rotation_vector
# gnss_rate_hz=5
t_ms,utc_ms,gnss_new,lat,lon,sog,cog,sacc,hacc,fix,sats,yaw,roll,pitch,gx,gy,gz,ax,ay,az,rudder_us,sheet_us,aux1_us,aux2_us,vbat,event,tws,twd
466080,1789910509580,0,50.5900436,-2.4456091,7.501,281.6,0.10,1.6,3,18,282.6,-12.5,0.8,0.95,0.15,-0.81,0.26,1.12,-10.02,1512,1125,,,3.99,0,,
466180,1789910509680,1,50.5900421,-2.4456206,7.480,281.0,0.10,1.5,3,18,282.7,-12.9,0.8,-1.32,0.02,-0.09,0.19,1.61,-9.54,1508,1132,,,3.96,0,,
466280,1789910509780,0,50.5900421,-2.4456206,7.480,281.0,0.10,1.5,3,18,283.1,-12.7,1.0,1.13,0.23,0.30,-0.04,2.37,-9.67,1509,1129,,,3.98,0,,
466380,1789910509880,1,50.5900463,-2.4456447,7.374,280.9,0.09,1.5,3,18,283.4,-12.3,0.8,1.40,-0.62,0.59,0.28,2.61,-9.87,1505,1136,,,3.97,0,,
466480,1789910509980,0,50.5900463,-2.4456447,7.374,280.9,0.09,1.5,3,18,282.3,-11.9,0.8,1.78,-0.75,0.03,-0.10,1.72,-9.83,1507,1137,,,3.98,0,,
466580,1789910510080,1,50.5900506,-2.4456724,7.410,281.5,0.09,1.5,3,18,282.9,-11.5,1.1,1.48,1.42,0.48,0.49,1.65,-9.82,1509,1137,,,3.96,0,,
466680,1789910510180,0,50.5900506,-2.4456724,7.410,281.5,0.09,1.5,3,18,282.5,-12.0,0.9,-0.88,-0.81,0.48,0.34,2.54,-10.05,1509,1144,,,3.97,0,,
466780,1789910510280,1,50.5900550,-2.4456936,7.481,281.3,0.10,1.5,3,18,282.8,-12.3,0.9,-0.30,0.13,0.67,0.22,1.72,-9.41,1503,1140,,,3.97,0,,
466880,1789910510380,0,50.5900550,-2.4456936,7.481,281.3,0.10,1.5,3,18,283.1,-11.9,0.8,0.60,-0.05,0.68,-0.04,2.00,-9.47,1503,1145,,,3.97,0,,
466980,1789910510480,1,50.5900576,-2.4457020,7.452,282.1,0.10,1.5,3,18,283.3,-11.9,0.7,0.00,-0.76,0.82,-0.50,1.80,-9.67,1503,1146,,,3.97,0,,
467080,1789910510580,0,50.5900576,-2.4457020,7.452,282.1,0.10,1.5,3,18,283.1,-12.0,0.8,-0.18,0.30,0.67,-0.24,1.84,-9.45,1504,1146,,,4.00,0,,
467180,1789910510680,1,50.5900573,-2.4457332,7.471,281.4,0.10,1.5,3,18,283.3,-12.5,0.8,-1.25,-0.49,0.68,0.11,2.23,-9.78,1512,1146,,,3.98,0,,
467280,1789910510780,0,50.5900573,-2.4457332,7.471,281.4,0.10,1.5,3,18,283.3,-12.0,1.0,1.16,0.83,1.24,0.73,1.80,-9.03,1505,1150,,,3.98,0,,
467380,1789910510880,1,50.5900621,-2.4457515,7.508,282.0,0.10,1.5,3,18,283.4,-12.0,1.1,0.46,-0.57,0.14,0.06,2.39,-9.54,1508,1153,,,3.97,0,,
467480,1789910510980,0,50.5900621,-2.4457515,7.508,282.0,0.10,1.5,3,18,283.6,-12.4,1.0,-1.18,-0.93,0.06,0.37,1.94,-9.08,1510,1150,,,3.99,0,,
467580,1789910511080,1,50.5900649,-2.4457770,7.492,282.5,0.10,1.5,3,18,283.5,-12.5,0.9,0.14,-0.66,0.84,0.18,2.03,-9.05,1514,1155,,,3.99,0,,
467680,1789910511180,0,50.5900649,-2.4457770,7.492,282.5,0.10,1.5,3,18,283.2,-12.3,0.8,0.57,-0.83,0.67,0.44,1.95,-9.89,1515,1152,,,3.98,0,,
467780,1789910511280,1,50.5900651,-2.4457932,7.416,282.2,0.11,1.4,3,18,283.6,-12.4,0.8,0.18,-0.57,0.49,0.22,2.46,-10.11,1512,1153,,,3.97,0,,
467880,1789910511380,0,50.5900651,-2.4457932,7.416,282.2,0.11,1.4,3,18,283.8,-12.4,0.8,-0.04,-0.54,1.07,-0.58,2.45,-9.62,1512,1156,,,3.97,0,,
467980,1789910511480,1,50.5900694,-2.4458201,7.512,282.0,0.11,1.4,3,18,283.1,-11.9,0.8,1.54,0.17,0.27,0.23,1.74,-9.20,1517,1156,,,3.99,0,,
468080,1789910511580,0,50.5900694,-2.4458201,7.512,282.0,0.11,1.4,3,18,283.1,-12.7,0.7,-2.13,-0.55,0.04,-0.66,2.29,-9.75,1517,1157,,,3.99,0,,
468180,1789910511680,1,50.5900708,-2.4458373,7.507,281.8,0.11,1.4,3,18,283.3,-13.1,0.8,-0.91,0.61,0.05,-0.16,2.91,-9.92,1520,1153,,,3.97,0,,
468280,1789910511780,0,50.5900708,-2.4458373,7.507,281.8,0.11,1.4,3,18,282.7,-13.0,0.7,0.31,-0.92,-0.21,-0.14,2.17,-9.38,1525,1155,,,3.98,0,,
468380,1789910511880,1,50.5900739,-2.4458555,7.513,281.4,0.10,1.4,3,18,282.4,-13.2,0.9,-0.81,0.22,-0.12,0.47,2.30,-9.66,1521,1150,,,3.98,0,,
468480,1789910511980,0,50.5900739,-2.4458555,7.513,281.4,0.10,1.4,3,18,282.6,-13.7,0.8,-1.51,-0.48,0.21,0.19,2.42,-9.47,1524,1149,,,3.99,0,,
468580,1789910512080,1,50.5900763,-2.4458806,7.525,281.6,0.10,1.4,3,18,282.9,-13.7,0.9,-0.60,0.01,0.18,0.05,2.61,-8.92,1525,1150,,,3.98,0,,
468680,1789910512180,0,50.5900763,-2.4458806,7.525,281.6,0.10,1.4,3,18,283.0,-14.0,0.7,-0.68,-1.10,-0.11,0.19,2.45,-9.64,1529,1153,,,3.98,0,,
468780,1789910512280,1,50.5900711,-2.4458917,7.405,281.4,0.10,1.4,3,18,282.9,-13.5,0.7,1.97,-0.60,-0.85,-0.35,2.36,-9.90,1528,1156,,,3.97,0,,
468880,1789910512380,0,50.5900711,-2.4458917,7.405,281.4,0.10,1.4,3,18,283.1,-13.1,0.6,1.34,-0.89,-1.50,0.28,1.18,-9.50,1528,1158,,,3.96,0,,
468980,1789910512480,1,50.5900807,-2.4459151,7.521,281.0,0.10,1.5,3,18,282.5,-13.0,0.9,0.29,0.83,-0.92,-0.46,2.19,-9.27,1534,1161,,,3.96,0,,
469080,1789910512580,0,50.5900807,-2.4459151,7.521,281.0,0.10,1.5,3,18,282.8,-13.0,0.9,0.40,0.17,-0.98,0.27,1.54,-9.20,1527,1161,,,3.98,0,,
469180,1789910512680,1,50.5900828,-2.4459355,7.506,280.7,0.10,1.5,3,18,282.2,-13.6,1.0,-2.03,-0.18,-0.80,0.33,2.17,-9.72,1530,1159,,,3.97,0,,
469280,1789910512780,0,50.5900828,-2.4459355,7.506,280.7,0.10,1.5,3,18,282.6,-14.5,0.8,-2.59,-1.56,0.04,0.23,2.64,-9.63,1531,1162,,,3.97,0,,
469380,1789910512880,1,50.5900827,-2.4459493,7.546,281.5,0.10,1.6,3,18,282.3,-14.5,0.9,-0.25,0.12,0.19,0.45,2.91,-9.31,1529,1162,,,4.00,0,,
469480,1789910512980,0,50.5900827,-2.4459493,7.546,281.5,0.10,1.6,3,18,282.5,-14.5,0.9,-0.19,0.05,-0.56,-0.04,1.67,-9.15,1529,1159,,,3.98,0,,
469580,1789910513080,1,50.5900839,-2.4459691,7.411,280.4,0.10,1.6,3,18,282.1,-14.4,1.1,1.17,0.47,-0.25,0.67,2.57,-9.26,1531,1161,,,3.98,0,,
469680,1789910513180,0,50.5900839,-2.4459691,7.411,280.4,0.10,1.6,3,18,281.9,-14.2,1.1,0.91,0.06,-0.94,-0.11,2.58,-9.71,1533,1160,,,3.98,0,,
469780,1789910513280,1,50.5900833,-2.4459931,7.518,282.2,0.11,1.6,3,18,283.5,-14.0,0.9,0.13,-0.88,-2.63,0.16,1.46,-9.69,1549,1162,,,3.97,0,,
469880,1789910513380,0,50.5900833,-2.4459931,7.518,282.2,0.11,1.6,3,18,283.4,-13.2,0.9,2.14,-0.27,-6.82,0.47,1.13,-9.28,1542,1167,,,3.98,0,,
469980,1789910513480,1,50.5900829,-2.4460113,7.575,280.9,0.10,1.7,3,18,282.1,-12.5,0.9,2.08,-0.15,-10.27,0.72,0.07,-9.76,1527,1167,,,3.98,0,,
470080,1789910513580,0,50.5900829,-2.4460113,7.575,280.9,0.10,1.7,3,18,281.7,-11.3,0.7,4.34,-0.38,-13.95,-0.45,0.35,-9.55,1518,1174,,,3.96,0,,
470180,1789910513680,1,50.5900921,-2.4460315,7.462,277.9,0.10,1.6,3,18,279.0,-10.7,0.9,2.08,0.37,-17.28,-0.56,-0.51,-9.72,1504,1175,,,3.97,0,,
470280,1789910513780,0,50.5900921,-2.4460315,7.462,277.9,0.10,1.6,3,18,277.8,-10.5,0.9,0.63,-0.16,-20.93,0.68,-0.73,-10.34,1497,1180,,,3.98,0,,
470380,1789910513880,1,50.5900896,-2.4460623,7.375,274.4,0.11,1.6,3,18,275.5,-10.8,0.9,-0.62,-0.75,-23.57,-0.39,-1.52,-9.82,1485,1175,,,3.97,0,,
470480,1789910513980,0,50.5900896,-2.4460623,7.375,274.4,0.11,1.6,3,18,272.9,-10.5,0.6,1.07,-1.12,-26.75,-0.77,-1.50,-9.55,1478,1181,,,3.98,0,,
470580,1789910514080,1,50.5900929,-2.4460766,7.326,268.5,0.10,1.6,3,18,271.4,-9.5,0.6,3.04,0.01,-29.08,-0.61,-1.86,-10.02,1468,1178,,,4.00,0,,
470680,1789910514180,0,50.5900929,-2.4460766,7.326,268.5,0.10,1.6,3,18,268.0,-9.2,0.7,1.08,-0.25,-31.81,-1.98,-1.78,-10.00,1464,1182,,,3.97,0,,
470780,1789910514280,1,50.5900947,-2.4460966,7.009,261.4,0.10,1.6,3,18,265.5,-9.0,0.5,0.87,-1.13,-33.74,-1.50,-2.61,-9.69,1457,1186,,,3.98,0,,
470880,1789910514380,0,50.5900947,-2.4460966,7.009,261.4,0.10,1.6,3,18,262.6,-8.5,0.3,2.31,-1.21,-34.36,-1.62,-2.35,-9.73,1446,1187,,,3.99,0,,
470980,1789910514480,1,50.5900955,-2.4461111,6.669,255.1,0.10,1.6,3,18,259.1,-8.6,0.2,-0.12,0.26,-36.68,-1.71,-3.08,-9.73,1437,1188,,,3.99,0,,
471080,1789910514580,0,50.5900955,-2.4461111,6.669,255.1,0.10,1.6,3,18,255.3,-8.1,0.4,1.94,0.28,-37.69,-1.56,-2.70,-9.78,1434,1187,,,3.98,0,,
471180,1789910514680,1,50.5900874,-2.4461378,6.383,247.3,0.09,1.6,3,18,252.1,-7.9,0.2,0.49,-0.74,-38.73,-1.64,-3.27,-9.51,1422,1191,,,3.96,0,,
471280,1789910514780,0,50.5900874,-2.4461378,6.383,247.3,0.09,1.6,3,18,248.6,-8.2,0.4,-0.44,0.38,-38.94,-1.15,-3.00,-10.14,1425,1191,,,3.98,0,,
471380,1789910514880,1,50.5900828,-2.4461500,6.128,239.3,0.09,1.6,3,18,244.3,-9.2,0.5,-2.70,0.34,-39.67,-1.04,-2.97,-10.07,1416,1192,,,3.98,0,,
471480,1789910514980,0,50.5900828,-2.4461500,6.128,239.3,0.09,1.6,3,18,240.1,-9.4,0.5,-0.17,-0.47,-39.54,-0.89,-2.63,-9.09,1414,1192,,,3.98,0,,
471580,1789910515080,1,50.5900785,-2.4461647,5.767,231.4,0.10,1.5,3,18,239.4,-7.0,0.5,7.56,-0.20,-39.85,-0.77,-2.89,-9.53,1400,1189,,,3.97,0,,
471680,1789910515180,0,50.5900785,-2.4461647,5.767,231.4,0.10,1.5,3,18,235.6,-4.9,0.5,6.70,-0.19,-40.09,-1.00,-2.71,-9.59,1388,1191,,,3.97,0,,
471780,1789910515280,1,50.5900654,-2.4461753,5.647,224.6,0.10,1.5,3,18,231.1,-2.8,0.4,6.87,-0.49,-38.84,-1.24,-3.69,-9.75,1379,1193,,,4.00,0,,
471880,1789910515380,0,50.5900654,-2.4461753,5.647,224.6,0.10,1.5,3,18,226.7,-1.3,0.3,4.48,-0.74,-38.37,-0.70,-3.89,-9.55,1370,1194,,,3.97,0,,
471980,1789910515480,1,50.5900658,-2.4461926,5.362,214.9,0.10,1.5,3,18,223.5,0.0,0.3,4.36,-0.25,-37.65,-1.58,-3.49,-9.43,1370,1194,,,3.98,0,,
472080,1789910515580,0,50.5900658,-2.4461926,5.362,214.9,0.10,1.5,3,18,219.9,0.9,0.3,2.70,0.14,-36.00,-1.25,-3.57,-9.35,1373,1198,,,3.97,0,,
472180,1789910515680,1,50.5900601,-2.4461955,5.107,207.7,0.09,1.5,3,18,215.8,2.2,0.3,4.22,0.28,-34.50,-1.27,-3.24,-10.07,1367,1195,,,4.00,0,,
472280,1789910515780,0,50.5900601,-2.4461955,5.107,207.7,0.09,1.5,3,18,212.0,2.9,0.2,2.11,-0.35,-32.66,-1.20,-3.59,-9.55,1368,1194,,,3.97,0,,
472380,1789910515880,1,50.5900481,-2.4462041,4.943,201.3,0.09,1.5,3,18,208.4,4.1,0.4,4.22,0.35,-30.60,0.15,-3.13,-9.81,1371,1193,,,3.97,0,,
472480,1789910515980,0,50.5900481,-2.4462041,4.943,201.3,0.09,1.5,3,18,205.9,4.5,0.2,1.22,-0.67,-28.74,-0.26,-3.79,-9.60,1369,1198,,,3.98,0,,
472580,1789910516080,1,50.5900349,-2.4461988,4.935,195.9,0.09,1.6,3,18,202.9,5.4,0.4,3.27,0.34,-26.14,-0.28,-2.98,-9.26,1382,1194,,,3.97,0,,
472680,1789910516180,0,50.5900349,-2.4461988,4.935,195.9,0.09,1.6,3,18,200.9,6.1,0.4,2.12,-0.10,-23.43,0.34,-3.10,-9.46,1386,1198,,,3.98,0,,
472780,1789910516280,1,50.5900336,-2.4462049,5.096,191.6,0.09,1.5,3,18,198.1,5.7,0.2,-0.49,-0.68,-20.41,0.91,-2.48,-9.92,1392,1196,,,3.98,0,,
472880,1789910516380,0,50.5900336,-2.4462049,5.096,191.6,0.09,1.5,3,18,196.1,6.4,0.3,2.14,-0.10,-16.85,1.15,-2.77,-9.75,1414,1193,,,3.97,0,,
472980,1789910516480,1,50.5900209,-2.4462071,5.259,188.4,0.09,1.6,3,18,193.7,7.0,0.4,1.51,0.35,-13.49,0.30,-2.53,-10.14,1425,1196,,,3.99,0,,
473080,1789910516580,0,50.5900209,-2.4462071,5.259,188.4,0.09,1.6,3,18,193.1,6.9,0.5,-0.33,0.06,-9.67,0.70,-2.21,-9.79,1433,1200,,,3.98,0,,
473180,1789910516680,1,50.5900143,-2.4462088,5.375,186.5,0.10,1.5,3,18,192.3,7.9,0.7,3.33,0.40,-5.05,0.57,-2.51,-9.40,1447,1198,,,3.99,0,,
473280,1789910516780,0,50.5900143,-2.4462088,5.375,186.5,0.10,1.5,3,18,191.5,7.5,0.5,-1.34,-0.99,-1.37,0.49,-1.52,-9.91,1466,1198,,,4.00,0,,
473380,1789910516880,1,50.5900097,-2.4462083,5.564,177.8,0.10,1.5,3,18,183.1,8.5,0.6,3.47,-0.27,2.27,1.25,-1.44,-9.80,1456,1199,,,3.96,0,,
473480,1789910516980,0,50.5900097,-2.4462083,5.564,177.8,0.10,1.5,3,18,183.5,9.2,0.7,2.10,-0.19,1.39,0.77,-1.33,-9.76,1472,1197,,,3.98,0,,
473580,1789910517080,1,50.5899975,-2.4462072,5.815,177.8,0.10,1.5,3,18,183.4,10.5,0.7,4.01,-0.49,1.68,1.03,-1.81,-10.10,1484,1199,,,3.97,0,,
473680,1789910517180,0,50.5899975,-2.4462072,5.815,177.8,0.10,1.5,3,18,183.5,11.2,0.6,1.91,-1.09,0.96,1.01,-2.24,-9.87,1493,1199,,,3.97,0,,
473780,1789910517280,1,50.5899870,-2.4462034,5.892,178.4,0.10,1.5,3,18,184.0,11.9,0.3,2.58,-1.57,0.99,1.54,-1.49,-9.47,1498,1198,,,3.99,0,,
473880,1789910517380,0,50.5899870,-2.4462034,5.892,178.4,0.10,1.5,3,18,183.7,11.5,0.4,-0.93,0.36,1.29,0.91,-2.25,-9.83,1501,1200,,,3.97,0,,
473980,1789910517480,1,50.5899752,-2.4462107,6.172,178.8,0.09,1.5,3,18,183.8,11.4,0.4,0.10,0.52,1.48,1.22,-1.70,-10.05,1499,1201,,,3.96,0,,
474080,1789910517580,0,50.5899752,-2.4462107,6.172,178.8,0.09,1.5,3,18,184.0,11.7,0.3,1.08,0.16,1.06,1.08,-1.57,-9.64,1497,1201,,,3.96,0,,
474180,1789910517680,1,50.5899599,-2.4462096,6.284,178.9,0.09,1.5,3,18,183.8,11.3,0.2,-1.40,-0.51,1.15,1.43,-1.66,-9.78,1498,1199,,,3.98,0,,
474280,1789910517780,0,50.5899599,-2.4462096,6.284,178.9,0.09,1.5,3,18,184.5,11.8,0.0,2.00,-0.50,0.91,0.92,-1.75,-9.69,1500,1198,,,3.97,0,,
474380,1789910517880,1,50.5899504,-2.4462099,6.427,179.2,0.09,1.5,3,18,184.7,12.3,0.1,1.38,-0.03,1.59,0.52,-1.83,-9.18,1501,1196,,,3.97,0,,
474480,1789910517980,0,50.5899504,-2.4462099,6.427,179.2,0.09,1.5,3,18,183.8,13.2,0.1,2.83,-0.64,1.17,1.46,-2.27,-9.19,1500,1197,,,3.97,0,,
474580,1789910518080,1,50.5899399,-2.4462069,6.562,179.6,0.09,1.6,3,18,184.1,12.7,0.4,-1.08,0.25,1.44,0.54,-2.02,-9.47,1504,1196,,,3.97,0,,
474680,1789910518180,0,50.5899399,-2.4462069,6.562,179.6,0.09,1.6,3,18,184.6,13.1,0.5,1.88,-0.29,2.01,0.86,-2.19,-9.69,1513,1196,,,3.98,0,,
474780,1789910518280,1,50.5899259,-2.4462010,6.672,179.4,0.09,1.5,3,18,184.8,13.9,0.5,2.31,-0.40,1.32,0.58,-2.20,-10.26,1508,1196,,,3.98,0,,
474880,1789910518380,0,50.5899259,-2.4462010,6.672,179.4,0.09,1.5,3,18,185.2,13.3,0.4,-1.34,-0.54,1.63,0.50,-2.37,-9.81,1505,1197,,,3.95,0,,
474980,1789910518480,1,50.5899168,-2.4462109,6.962,179.3,0.09,1.5,3,18,184.6,13.2,0.5,-0.68,-0.10,2.10,0.29,-1.54,-9.22,1503,1200,,,3.97,0,,
475080,1789910518580,0,50.5899168,-2.4462109,6.962,179.3,0.09,1.5,3,18,185.9,12.8,0.6,-1.16,-0.35,1.24,0.94,-2.12,-9.16,1506,1202,,,3.98,0,,
475180,1789910518680,1,50.5899025,-2.4462104,6.808,180.3,0.09,1.5,3,18,185.6,13.4,0.8,1.67,-0.13,0.75,0.37,-2.14,-9.70,1503,1200,,,3.97,0,,
475280,1789910518780,0,50.5899025,-2.4462104,6.808,180.3,0.09,1.5,3,18,185.2,13.8,1.0,1.74,0.12,1.30,0.63,-2.16,-9.28,1501,1201,,,3.98,0,,
475380,1789910518880,1,50.5898874,-2.4462035,7.026,179.9,0.08,1.5,3,18,185.2,14.9,1.0,2.77,-0.19,0.92,1.30,-2.26,-9.42,1504,1202,,,3.98,0,,
475480,1789910518980,0,50.5898874,-2.4462035,7.026,179.9,0.08,1.5,3,18,185.7,15.4,1.0,2.04,-0.82,0.36,0.74,-2.23,-9.74,1503,1200,,,3.97,0,,
475580,1789910519080,1,50.5898783,-2.4462028,7.073,179.5,0.08,1.4,3,18,186.5,16.0,0.9,1.93,-0.69,-0.16,0.61,-2.73,-8.98,1501,1205,,,3.98,0,,
475680,1789910519180,0,50.5898783,-2.4462028,7.073,179.5,0.08,1.4,3,18,186.5,16.7,0.9,1.97,-0.75,0.24,0.84,-2.36,-8.94,1503,1202,,,3.98,0,,
475780,1789910519280,1,50.5898636,-2.4462041,7.179,179.3,0.08,1.5,3,18,186.2,15.9,0.9,-1.92,0.20,0.36,-0.06,-2.57,-9.42,1502,1208,,,3.97,0,,
475880,1789910519380,0,50.5898636,-2.4462041,7.179,179.3,0.08,1.5,3,18,185.6,15.4,0.9,-1.12,-0.73,0.46,0.65,-2.02,-10.07,1505,1209,,,3.97,0,,
475980,1789910519480,1,50.5898517,-2.4462049,7.180,180.4,0.08,1.5,3,18,185.9,15.3,1.1,-0.35,0.45,-0.22,0.78,-2.39,-9.55,1507,1215,,,3.99,0,,
476080,1789910519580,0,50.5898517,-2.4462049,7.180,180.4,0.08,1.5,3,18,185.2,15.8,0.7,1.42,-1.71,0.78,0.79,-2.44,-9.11,1504,1213,,,3.96,0,,
476180,1789910519680,1,50.5898384,-2.4462066,7.381,180.1,0.07,1.5,3,18,185.4,15.3,0.6,-1.23,-1.18,0.57,0.19,-2.14,-9.21,1507,1217,,,3.97,0,,
476280,1789910519780,0,50.5898384,-2.4462066,7.381,180.1,0.07,1.5,3,18,185.0,15.3,0.7,-0.95,0.03,0.92,0.43,-2.51,-10.06,1506,1218,,,3.99,0,,
476380,1789910519880,1,50.5898274,-2.4462077,7.445,180.3,0.07,1.5,3,18,185.3,15.2,0.7,-0.47,-0.38,0.19,0.40,-2.89,-9.93,1511,1217,,,4.00,0,,
476480,1789910519980,0,50.5898274,-2.4462077,7.445,180.3,0.07,1.5,3,18,186.1,16.0,0.7,2.20,0.01,0.52,0.53,-2.86,-9.52,1510,1223,,,3.98,0,,
476580,1789910520080,1,50.5898132,-2.4462040,7.540,180.4,0.07,1.5,3,18,185.0,15.6,1.0,-1.00,0.76,0.65,0.92,-3.03,-9.81,1505,1223,,,3.96,0,,
476680,1789910520180,0,50.5898132,-2.4462040,7.540,180.4,0.07,1.5,3,18,185.9,15.7,0.6,0.72,-2.00,0.50,0.29,-2.80,-9.35,1506,1223,,,3.98,0,,
476780,1789910520280,1,50.5898013,-2.4462013,7.513,180.3,0.06,1.4,3,18,185.3,15.4,0.7,-1.16,0.07,0.31,0.21,-2.70,-9.24,1509,1225,,,3.97,0,,
476880,1789910520380,0,50.5898013,-2.4462013,7.513,180.3,0.06,1.4,3,18,185.4,15.1,0.5,-0.82,-0.47,0.93,0.14,-1.85,-9.58,1511,1225,,,3.96,0,,
476980,1789910520480,1,50.5897850,-2.4462163,7.705,180.5,0.07,1.5,3,18,185.8,15.4,0.5,1.17,-0.16,0.63,-0.12,-2.30,-9.64,1512,1230,,,3.98,0,,
477080,1789910520580,0,50.5897850,-2.4462163,7.705,180.5,0.07,1.5,3,18,185.7,15.3,0.5,0.20,0.02,0.73,-0.02,-3.08,-9.65,1508,1226,,,3.97,0,,
477180,1789910520680,1,50.5897732,-2.4462051,7.647,180.2,0.07,1.5,3,18,185.8,15.7,0.6,1.44,-0.16,0.65,0.35,-2.51,-9.60,1508,1224,,,3.95,0,,
477280,1789910520780,0,50.5897732,-2.4462051,7.647,180.2,0.07,1.5,3,18,186.1,16.2,0.4,1.63,-0.72,1.27,0.23,-2.74,-9.58,1513,1225,,,4.00,0,,
477380,1789910520880,1,50.5897646,-2.4462073,7.671,180.0,0.07,1.5,3,18,186.5,15.8,0.5,-0.75,0.12,1.11,-0.16,-2.28,-9.65,1510,1223,,,3.97,0,,
477480,1789910520980,0,50.5897646,-2.4462073,7.671,180.0,0.07,1.5,3,18,185.9,15.6,0.5,0.07,0.58,1.91,0.68,-2.25,-9.66,1507,1220,,,3.97,0,,
477580,1789910521080,1,50.5897433,-2.4462124,7.699,180.1,0.07,1.5,3,18,185.9,16.0,0.4,0.93,-0.41,1.32,0.04,-2.78,-9.24,1510,1219,,,3.98,0,,
477680,1789910521180,0,50.5897433,-2.4462124,7.699,180.1,0.07,1.5,3,18,186.6,15.9,0.5,-0.39,0.12,1.55,0.26,-2.05,-9.94,1508,1221,,,3.97,0,,
477780,1789910521280,1,50.5897291,-2.4462111,7.830,181.3,0.07,1.5,3,18,186.1,15.6,0.6,-0.75,0.25,1.41,0.39,-2.16,-9.38,1505,1221,,,3.98,0,,
477880,1789910521380,0,50.5897291,-2.4462111,7.830,181.3,0.07,1.5,3,18,186.4,16.2,0.8,1.90,0.48,1.38,0.20,-2.95,-10.00,1500,1220,,,3.97,0,,
477980,1789910521480,1,50.5897208,-2.4462108,7.827,181.3,0.07,1.5,3,18,187.0,16.2,0.6,-0.32,-1.08,0.92,0.91,-2.70,-9.66,1506,1219,,,3.97,0,,
478080,1789910521580,0,50.5897208,-2.4462108,7.827,181.3,0.07,1.5,3,18,186.9,16.8,0.7,2.74,-0.30,0.62,0.32,-2.47,-9.22,1501,1218,,,3.98,0,,
478180,1789910521680,1,50.5897023,-2.4462152,7.718,181.4,0.06,1.5,3,18,187.4,16.3,0.8,-1.47,-0.46,2.20,0.16,-2.85,-9.38,1504,1216,,,3.98,0,,
478280,1789910521780,0,50.5897023,-2.4462152,7.718,181.4,0.06,1.5,3,18,187.2,16.7,0.6,0.92,-0.74,2.00,-0.26,-2.78,-9.91,1508,1213,,,3.98,0,,
478380,1789910521880,1,50.5896927,-2.4462145,7.936,181.6,0.06,1.6,3,18,187.5,16.8,0.6,0.45,0.32,2.68,-0.20,-3.12,-9.73,1503,1214,,,4.00,0,,
478480,1789910521980,0,50.5896927,-2.4462145,7.936,181.6,0.06,1.6,3,18,187.3,16.3,0.6,-1.67,-0.04,2.71,0.32,-2.26,-9.53,1512,1212,,,3.97,0,,
478580,1789910522080,1,50.5896747,-2.4462138,7.810,182.0,0.06,1.7,3,18,187.8,16.5,0.3,0.81,-1.47,2.69,-0.17,-2.14,-9.72,1508,1209,,,3.98,0,,
478680,1789910522180,0,50.5896747,-2.4462138,7.810,182.0,0.06,1.7,3,18,188.1,16.4,0.4,-0.63,0.38,2.23,-0.11,-1.91,-9.19,1512,1210,,,3.98,0,,
478780,1789910522280,1,50.5896594,-2.4462098,7.876,183.0,0.06,1.7,3,18,188.3,16.4,0.5,0.73,-0.18,2.98,0.30,-1.70,-9.69,1510,1209,,,3.97,0,,
478880,1789910522380,0,50.5896594,-2.4462098,7.876,183.0,0.06,1.7,3,18,188.6,16.1,0.6,-0.99,0.03,4.12,0.06,-2.62,-9.08,1511,1208,,,3.98,0,,
478980,1789910522480,1,50.5896514,-2.4462149,7.927,183.3,0.06,1.7,3,18,189.1,15.9,0.6,-0.59,0.18,2.64,0.07,-2.52,-9.38,1505,1209,,,3.98,0,,
479080,1789910522580,0,50.5896514,-2.4462149,7.927,183.3,0.06,1.7,3,18,189.6,16.4,0.6,1.72,-0.95,4.10,0.30,-2.17,-9.49,1514,1207,,,3.98,0,,
479180,1789910522680,1,50.5896345,-2.4462181,7.824,184.3,0.06,1.7,3,18,190.0,16.4,0.3,0.46,-0.75,3.46,0.19,-2.11,-9.35,1515,1206,,,3.98,0,,
479280,1789910522780,0,50.5896345,-2.4462181,7.824,184.3,0.06,1.7,3,18,190.4,15.6,0.1,-2.02,-0.85,3.47,-0.66,-1.84,-9.88,1510,1208,,,3.97,0,,
479380,1789910522880,1,50.5896209,-2.4462132,7.904,184.0,0.06,1.6,3,18,190.3,15.5,0.2,-0.06,0.26,2.07,-0.15,-2.76,-10.10,1509,1209,,,3.98,0,,
479480,1789910522980,0,50.5896209,-2.4462132,7.904,184.0,0.06,1.6,3,18,190.4,15.6,0.3,1.14,0.12,2.27,-0.33,-2.87,-9.52,1510,1206,,,3.97,0,,
479580,1789910523080,1,50.5896054,-2.4462160,7.892,185.0,0.05,1.7,3,18,191.1,15.4,0.6,-1.20,0.60,1.64,-0.02,-2.10,-9.57,1510,1212,,,3.96,0,,
479680,1789910523180,0,50.5896054,-2.4462160,7.892,185.0,0.05,1.7,3,18,190.3,14.9,0.4,-1.10,-0.43,2.03,-0.07,-2.31,-9.75,1513,1211,,,3.96,0,,
