# format=sail-log v1
# logger=synth-log.mjs (synthetic)
# boat=IOM GBR 123 (synthetic)
# class=IOM
# rate_hz=10
# declination_deg=0.3
# imu_mount=x_fwd_y_stbd_z_down
# rudder_center_us=1500
# rudder_deg_per_us=0.09
# sheet_in_us=1100
# sheet_out_us=1900
# tws_source=none
# imu_fusion=rotation_vector
# gnss_rate_hz=5
t_ms,utc_ms,gnss_new,lat,lon,sog,cog,sacc,hacc,fix,sats,yaw,roll,pitch,gx,gy,gz,ax,ay,az,rudder_us,sheet_us,aux1_us,aux2_us,vbat,event,tws,twd
484270,1789909942580,0,51.4014649,-0.3274411,0.958,256.5,0.12,1.0,3,18,258.5,-14.4,0.6,2.67,-0.21,0.33,0.32,2.64,-9.68,1449,1141,,,5.02,0,,
484370,1789909942680,1,51.4014642,-0.3274352,0.826,254.3,0.12,1.0,3,18,258.0,-14.2,0.5,0.73,-0.11,0.31,-0.06,2.42,-9.48,1456,1141,,,5.01,0,,
484470,1789909942780,0,51.4014642,-0.3274352,0.826,254.3,0.12,1.0,3,18,258.4,-14.0,0.6,0.79,0.60,0.07,0.30,2.32,-9.32,1458,1141,,,5.02,0,,
484570,1789909942880,1,51.4014681,-0.3274441,0.946,252.5,0.12,1.1,3,18,258.0,-14.3,0.7,-0.86,0.02,0.25,-0.05,2.42,-9.76,1460,1138,,,5.03,0,,
484670,1789909942980,0,51.4014681,-0.3274441,0.946,252.5,0.12,1.1,3,18,258.9,-15.0,0.4,-1.99,-0.76,0.43,0.49,2.95,-9.50,1461,1141,,,5.00,0,,
484770,1789909943080,1,51.4014651,-0.3274489,0.873,258.8,0.12,1.1,3,18,258.4,-14.7,0.4,0.72,0.47,0.91,0.38,2.17,-9.66,1463,1141,,,5.02,0,,
484870,1789909943180,0,51.4014651,-0.3274489,0.873,258.8,0.12,1.1,3,18,259.2,-14.8,0.2,-0.01,0.28,0.71,0.53,2.48,-9.51,1465,1142,,,5.02,0,,
484970,1789909943280,1,51.4014688,-0.3274452,0.818,259.7,0.12,1.1,3,18,258.7,-14.6,0.3,0.40,0.27,1.47,-0.13,2.53,-9.47,1465,1140,,,5.02,0,,
485070,1789909943380,0,51.4014688,-0.3274452,0.818,259.7,0.12,1.1,3,18,258.7,-14.1,0.6,1.58,1.31,2.08,0.18,2.49,-9.57,1473,1141,,,5.02,0,,
485170,1789909943480,1,51.4014657,-0.3274492,0.880,253.6,0.11,1.1,3,18,258.2,-13.8,0.9,0.93,1.23,1.14,0.28,2.52,-9.32,1475,1138,,,5.00,0,,
485270,1789909943580,0,51.4014657,-0.3274492,0.880,253.6,0.11,1.1,3,18,259.0,-14.4,1.2,-2.35,0.64,1.22,0.78,2.65,-9.63,1477,1143,,,5.01,0,,
485370,1789909943680,1,51.4014616,-0.3274529,0.913,255.1,0.11,1.1,3,18,259.5,-14.9,1.4,-1.65,0.57,2.05,0.23,2.27,-9.69,1478,1141,,,5.03,0,,
485470,1789909943780,0,51.4014616,-0.3274529,0.913,255.1,0.11,1.1,3,18,259.3,-15.0,1.3,-0.49,0.25,0.82,0.31,2.49,-9.25,1480,1138,,,5.01,0,,
485570,1789909943880,1,51.4014647,-0.3274533,0.880,254.7,0.12,1.1,3,18,258.9,-15.8,1.3,-2.48,0.27,0.78,0.42,2.49,-9.20,1480,1138,,,5.03,0,,
485670,1789909943980,0,51.4014647,-0.3274533,0.880,254.7,0.12,1.1,3,18,258.9,-15.8,1.3,-0.51,0.38,-0.43,0.18,2.78,-9.45,1475,1139,,,5.02,0,,
485770,1789909944080,1,51.4014623,-0.3274568,0.846,257.8,0.12,1.2,3,18,258.4,-15.8,1.1,0.92,-0.87,-0.71,0.13,2.23,-8.93,1467,1143,,,5.01,0,,
485870,1789909944180,0,51.4014623,-0.3274568,0.846,257.8,0.12,1.2,3,18,258.9,-15.8,1.0,-0.47,-0.24,-0.46,0.00,2.50,-9.28,1465,1141,,,5.02,0,,
485970,1789909944280,1,51.4014622,-0.3274593,0.790,250.9,0.11,1.2,3,18,259.4,-16.2,0.8,-1.09,-0.28,-0.95,0.32,2.99,-9.24,1461,1139,,,5.02,0,,
486070,1789909944380,0,51.4014622,-0.3274593,0.790,250.9,0.11,1.2,3,18,258.4,-16.0,0.6,0.14,-0.32,-0.96,0.08,2.58,-9.49,1459,1139,,,5.02,0,,
486170,1789909944480,1,51.4014590,-0.3274656,0.884,252.3,0.11,1.2,3,18,259.1,-15.3,0.3,1.86,-0.52,-0.02,-0.13,2.60,-9.64,1457,1142,,,5.04,0,,
486270,1789909944580,0,51.4014590,-0.3274656,0.884,252.3,0.11,1.2,3,18,258.1,-15.5,0.4,-0.84,0.74,-0.47,0.19,2.54,-9.58,1455,1141,,,5.01,0,,
486370,1789909944680,1,51.4014606,-0.3274702,0.858,253.5,0.10,1.1,3,18,258.6,-15.9,0.4,-1.29,0.15,0.04,0.21,2.84,-9.15,1459,1142,,,5.03,0,,
486470,1789909944780,0,51.4014606,-0.3274702,0.858,253.5,0.10,1.1,3,18,259.3,-16.0,0.7,-0.57,0.93,0.39,0.23,2.75,-9.13,1459,1137,,,5.01,0,,
486570,1789909944880,1,51.4014656,-0.3274697,0.936,251.1,0.10,1.1,3,18,258.5,-15.8,0.6,1.21,-0.24,-0.06,0.04,2.76,-9.20,1459,1141,,,5.03,0,,
486670,1789909944980,0,51.4014656,-0.3274697,0.936,251.1,0.10,1.1,3,18,258.4,-16.3,0.9,-1.74,1.00,0.52,-0.09,2.51,-9.57,1459,1142,,,5.04,0,,
486770,1789909945080,1,51.4014634,-0.3274773,0.934,247.1,0.10,1.1,3,18,258.5,-16.2,1.1,0.03,0.83,0.82,-0.18,2.80,-9.14,1462,1140,,,5.04,0,,
486870,1789909945180,0,51.4014634,-0.3274773,0.934,247.1,0.10,1.1,3,18,258.2,-15.4,1.1,2.77,0.42,-0.17,0.29,2.90,-9.53,1450,1140,,,5.01,0,,
486970,1789909945280,1,51.4014592,-0.3274761,0.949,251.7,0.10,1.1,3,18,257.8,-15.6,1.1,-0.59,-0.01,0.20,0.27,2.80,-9.36,1447,1140,,,5.03,0,,
487070,1789909945380,0,51.4014592,-0.3274761,0.949,251.7,0.10,1.1,3,18,258.8,-15.7,1.0,-0.59,-0.09,-0.53,-0.07,2.47,-9.33,1451,1141,,,5.02,0,,
487170,1789909945480,1,51.4014584,-0.3274690,0.979,253.3,0.10,1.1,3,18,258.0,-15.5,0.6,0.70,-1.32,-0.77,0.12,3.06,-9.58,1450,1139,,,5.02,0,,
487270,1789909945580,0,51.4014584,-0.3274690,0.979,253.3,0.10,1.1,3,18,257.3,-15.9,0.5,-1.05,-0.47,-0.69,0.48,2.33,-9.30,1440,1136,,,5.03,0,,
487370,1789909945680,1,51.4014539,-0.3274768,0.880,258.0,0.10,1.1,3,18,257.9,-15.4,0.3,1.38,-0.64,-0.42,0.11,2.97,-9.52,1440,1140,,,5.02,0,,
487470,1789909945780,0,51.4014539,-0.3274768,0.880,258.0,0.10,1.1,3,18,258.5,-15.0,0.2,1.10,-0.21,-0.39,0.00,2.52,-9.49,1440,1141,,,5.03,0,,
487570,1789909945880,1,51.4014587,-0.3274769,0.990,258.4,0.11,1.1,3,18,257.4,-14.5,-0.1,0.93,-0.18,-1.00,0.07,2.68,-9.56,1439,1137,,,5.02,0,,
487670,1789909945980,0,51.4014587,-0.3274769,0.990,258.4,0.11,1.1,3,18,258.3,-14.0,-0.2,1.73,-0.61,-0.73,0.11,2.21,-9.89,1439,1135,,,5.03,0,,
487770,1789909946080,1,51.4014603,-0.3274761,0.849,251.6,0.11,1.1,3,18,258.2,-14.4,-0.2,-1.94,0.26,-0.89,-0.53,2.71,-9.61,1439,1137,,,5.03,0,,
487870,1789909946180,0,51.4014603,-0.3274761,0.849,251.6,0.11,1.1,3,18,257.6,-15.2,0.0,-1.71,1.37,-0.98,0.13,2.16,-9.62,1443,1143,,,5.03,0,,
487970,1789909946280,1,51.4014611,-0.3274891,0.906,251.8,0.11,1.1,3,18,257.1,-14.1,0.1,2.65,-0.09,-0.12,0.20,2.29,-9.47,1442,1140,,,5.02,0,,
488070,1789909946380,0,51.4014611,-0.3274891,0.906,251.8,0.11,1.1,3,18,257.3,-13.9,0.3,0.30,0.63,-0.34,0.04,2.28,-9.32,1441,1142,,,5.02,0,,
488170,1789909946480,1,51.4014592,-0.3274813,0.808,251.1,0.11,1.1,3,18,257.1,-14.2,0.7,-0.40,0.48,-0.41,-0.20,2.52,-10.11,1439,1142,,,5.01,0,,
488270,1789909946580,0,51.4014592,-0.3274813,0.808,251.1,0.11,1.1,3,18,257.1,-14.1,0.8,0.31,0.41,-1.45,0.07,2.42,-9.59,1442,1140,,,5.01,0,,
488370,1789909946680,1,51.4014592,-0.3274877,0.915,254.0,0.11,1.1,3,18,257.6,-13.9,0.7,0.57,-0.03,-0.48,0.06,2.23,-9.43,1438,1140,,,5.02,0,,
488470,1789909946780,0,51.4014592,-0.3274877,0.915,254.0,0.11,1.1,3,18,257.5,-14.0,1.2,-0.19,1.11,-0.91,0.28,2.22,-9.35,1437,1138,,,5.01,0,,
488570,1789909946880,1,51.4014569,-0.3274959,0.836,246.1,0.11,1.1,3,18,256.5,-14.4,0.9,-0.91,-0.70,-1.29,0.02,2.41,-9.56,1435,1139,,,5.03,0,,
488670,1789909946980,0,51.4014569,-0.3274959,0.836,246.1,0.11,1.1,3,18,257.0,-14.5,0.6,-0.41,-0.84,0.19,0.15,2.66,-9.23,1435,1140,,,5.03,0,,
488770,1789909947080,1,51.4014616,-0.3274979,0.955,250.9,0.10,1.0,3,18,257.0,-15.8,0.8,-4.15,0.06,0.91,-0.33,3.04,-9.19,1434,1141,,,5.02,0,,
488870,1789909947180,0,51.4014616,-0.3274979,0.955,250.9,0.10,1.0,3,18,256.7,-16.2,0.5,-0.95,-0.03,0.67,0.33,2.95,-9.12,1439,1140,,,5.03,0,,
488970,1789909947280,1,51.4014554,-0.3274979,0.833,253.9,0.10,1.0,3,18,258.0,-16.6,0.5,-1.44,0.49,0.20,-0.13,2.72,-9.23,1442,1140,,,5.03,0,,
489070,1789909947380,0,51.4014554,-0.3274979,0.833,253.9,0.10,1.0,3,18,256.9,-16.2,0.4,1.33,-0.20,-0.47,0.07,2.53,-9.22,1447,1142,,,5.01,0,,
489170,1789909947480,1,51.4014568,-0.3274972,0.925,253.0,0.10,1.0,3,18,258.1,-16.0,0.3,0.95,0.19,0.33,0.01,2.52,-9.40,1450,1139,,,5.02,0,,
489270,1789909947580,0,51.4014568,-0.3274972,0.925,253.0,0.10,1.0,3,18,256.8,-15.7,0.2,0.55,-0.35,0.29,-0.07,2.59,-9.60,1450,1138,,,5.02,0,,
489370,1789909947680,1,51.4014556,-0.3275047,0.907,249.3,0.11,1.0,3,18,256.3,-16.2,0.3,-1.67,0.06,0.83,-0.13,2.65,-9.18,1455,1141,,,5.03,0,,
489470,1789909947780,0,51.4014556,-0.3275047,0.907,249.3,0.11,1.0,3,18,257.2,-15.2,0.7,3.32,0.99,1.35,0.18,2.63,-9.46,1454,1138,,,5.02,0,,
489570,1789909947880,1,51.4014544,-0.3275143,0.875,254.0,0.10,1.0,3,18,257.1,-15.6,0.9,-1.43,0.72,1.00,0.12,2.50,-9.32,1460,1139,,,5.02,0,,
489670,1789909947980,0,51.4014544,-0.3275143,0.875,254.0,0.10,1.0,3,18,256.6,-15.5,0.9,0.13,0.21,1.51,0.29,2.85,-9.62,1454,1140,,,5.01,0,,
489770,1789909948080,1,51.4014576,-0.3275099,0.834,256.0,0.10,1.0,3,18,256.3,-15.5,1.0,-0.74,0.56,0.72,0.24,2.76,-9.45,1459,1137,,,5.04,0,,
489870,1789909948180,0,51.4014576,-0.3275099,0.834,256.0,0.10,1.0,3,18,257.2,-15.9,1.2,-1.04,0.29,0.45,0.27,2.74,-9.40,1456,1140,,,4.99,0,,
489970,1789909948280,1,51.4014566,-0.3275164,0.910,246.4,0.11,1.0,3,18,257.1,-15.8,1.0,0.49,-0.66,0.61,0.14,2.78,-9.32,1459,1141,,,5.02,0,,
490070,1789909948380,0,51.4014566,-0.3275164,0.910,246.4,0.11,1.0,3,18,256.4,-16.1,0.9,-0.77,-0.02,0.68,0.28,2.77,-9.21,1459,1143,,,5.00,0,,
490170,1789909948480,1,51.4014535,-0.3275118,0.893,247.5,0.11,1.1,3,18,256.7,-16.3,0.8,-0.26,-0.68,-0.16,-0.26,2.80,-9.32,1452,1138,,,5.02,0,,
490270,1789909948580,0,51.4014535,-0.3275118,0.893,247.5,0.11,1.1,3,18,257.1,-16.5,0.6,-0.23,-0.81,0.47,0.37,2.99,-9.10,1452,1141,,,5.03,0,,
490370,1789909948680,1,51.4014538,-0.3275095,1.034,248.3,0.10,1.1,3,18,256.8,-16.6,0.3,-0.38,-0.26,0.61,0.25,2.89,-9.68,1452,1141,,,5.05,0,,
490470,1789909948780,0,51.4014538,-0.3275095,1.034,248.3,0.10,1.1,3,18,256.8,-16.8,0.3,-0.29,-0.24,0.90,0.04,2.68,-9.38,1452,1138,,,5.01,0,,
490570,1789909948880,1,51.4014513,-0.3275241,0.947,250.0,0.11,1.1,3,18,256.8,-16.2,0.2,1.82,-0.11,0.77,-0.20,3.07,-9.50,1457,1140,,,5.03,0,,
490670,1789909948980,0,51.4014513,-0.3275241,0.947,250.0,0.11,1.1,3,18,257.9,-16.2,0.2,-0.39,-0.10,0.65,-0.21,2.31,-9.44,1459,1139,,,5.02,0,,
490770,1789909949080,1,51.4014533,-0.3275236,0.932,250.8,0.10,1.1,3,18,257.0,-16.3,0.3,-0.69,0.15,-0.06,0.14,2.86,-9.58,1462,1140,,,5.02,0,,
490870,1789909949180,0,51.4014533,-0.3275236,0.932,250.8,0.10,1.1,3,18,256.6,-16.9,0.3,-2.37,0.05,0.76,-0.32,3.11,-9.52,1466,1141,,,5.01,0,,
490970,1789909949280,1,51.4014550,-0.3275266,0.887,251.6,0.10,1.2,3,18,257.9,-15.6,0.5,3.55,0.78,0.54,0.04,2.55,-9.26,1469,1138,,,5.01,0,,
491070,1789909949380,0,51.4014550,-0.3275266,0.887,251.6,0.10,1.2,3,18,257.4,-15.8,0.8,-0.35,0.76,0.34,0.29,2.92,-9.47,1471,1144,,,5.02,0,,
491170,1789909949480,1,51.4014495,-0.3275349,0.895,259.9,0.10,1.2,3,18,257.7,-15.1,0.9,1.81,1.15,0.89,0.19,2.78,-9.36,1467,1138,,,5.03,0,,
491270,1789909949580,0,51.4014495,-0.3275349,0.895,259.9,0.10,1.2,3,18,257.9,-14.4,0.9,2.28,-0.22,0.12,0.29,2.49,-9.32,1466,1140,,,5.02,0,,
491370,1789909949680,1,51.4014526,-0.3275400,0.881,247.0,0.09,1.2,3,18,256.3,-14.2,0.9,0.94,0.02,0.43,0.11,2.36,-9.27,1460,1141,,,5.01,0,,
491470,1789909949780,0,51.4014526,-0.3275400,0.881,247.0,0.09,1.2,3,18,257.1,-14.0,0.9,-0.07,0.41,0.54,0.20,2.10,-9.41,1460,1142,,,5.01,0,,
491570,1789909949880,1,51.4014553,-0.3275412,0.894,253.1,0.09,1.1,3,18,257.7,-13.9,0.6,0.08,-0.95,0.61,0.14,2.46,-9.40,1466,1138,,,5.04,0,,
491670,1789909949980,0,51.4014553,-0.3275412,0.894,253.1,0.09,1.1,3,18,257.6,-14.4,0.4,-1.11,-0.57,0.34,-0.04,2.69,-9.57,1469,1142,,,5.02,0,,
491770,1789909950080,1,51.4014522,-0.3275401,0.910,252.9,0.10,1.1,3,18,257.9,-14.1,0.3,0.08,-0.32,-0.87,-0.07,2.53,-9.46,1472,1144,,,5.03,0,,
491870,1789909950180,0,51.4014522,-0.3275401,0.910,252.9,0.10,1.1,3,18,257.1,-14.2,0.5,-0.53,0.40,-0.63,-0.10,2.78,-9.56,1465,1140,,,5.04,0,,
491970,1789909950280,1,51.4014561,-0.3275363,0.866,251.9,0.10,1.1,3,18,257.4,-13.9,0.6,0.91,0.19,-0.41,0.20,2.03,-9.11,1470,1142,,,5.02,0,,
492070,1789909950380,0,51.4014561,-0.3275363,0.866,251.9,0.10,1.1,3,18,257.8,-14.2,0.5,-0.45,0.05,0.06,-0.02,2.58,-9.28,1465,1137,,,5.02,0,,
492170,1789909950480,1,51.4014523,-0.3275387,0.898,252.9,0.10,1.1,3,18,257.5,-14.4,0.4,-1.42,-0.82,-0.53,0.26,2.71,-9.62,1466,1138,,,5.01,0,,
492270,1789909950580,0,51.4014523,-0.3275387,0.898,252.9,0.10,1.1,3,18,257.3,-14.3,0.7,0.35,1.08,-0.66,0.31,2.43,-9.53,1466,1141,,,5.01,0,,
492370,1789909950680,1,51.4014525,-0.3275382,0.861,250.4,0.10,1.1,3,18,257.1,-14.4,0.8,-0.32,1.02,-0.77,0.05,2.20,-9.87,1457,1139,,,5.04,0,,
492470,1789909950780,0,51.4014525,-0.3275382,0.861,250.4,0.10,1.1,3,18,257.0,-14.6,1.1,-0.88,0.89,-0.45,-0.05,2.28,-9.28,1456,1140,,,5.02,0,,
492570,1789909950880,1,51.4014510,-0.3275554,0.887,252.0,0.10,1.1,3,18,256.5,-15.1,1.1,-1.74,-0.50,0.04,0.14,2.58,-9.39,1460,1142,,,5.03,0,,
492670,1789909950980,0,51.4014510,-0.3275554,0.887,252.0,0.10,1.1,3,18,257.0,-15.5,1.2,-1.83,0.17,-0.32,0.18,2.60,-9.56,1459,1140,,,5.02,0,,
492770,1789909951080,1,51.4014551,-0.3275413,0.958,248.0,0.10,1.1,3,18,256.8,-16.1,1.4,-2.00,1.04,0.15,0.22,2.61,-9.48,1460,1142,,,5.03,0,,
492870,1789909951180,0,51.4014551,-0.3275413,0.958,248.0,0.10,1.1,3,18,256.9,-15.9,1.3,0.71,-0.32,0.34,-0.44,2.67,-9.23,1466,1142,,,5.03,0,,
492970,1789909951280,1,51.4014520,-0.3275475,0.917,251.8,0.11,1.1,3,18,257.1,-15.4,1.1,1.83,-0.05,0.56,0.36,2.43,-9.53,1470,1141,,,5.01,0,,
493070,1789909951380,0,51.4014520,-0.3275475,0.917,251.8,0.11,1.1,3,18,257.2,-14.5,0.8,2.31,-0.65,1.15,0.60,2.34,-9.60,1466,1140,,,5.01,0,,
493170,1789909951480,1,51.4014539,-0.3275510,0.924,250.2,0.11,1.1,3,18,257.0,-13.7,0.5,2.20,-0.88,1.16,0.10,2.38,-9.10,1481,1141,,,5.02,0,,
493270,1789909951580,0,51.4014539,-0.3275510,0.924,250.2,0.11,1.1,3,18,257.6,-13.2,0.3,1.56,-0.15,0.33,-0.01,2.47,-9.85,1474,1137,,,5.02,0,,
493370,1789909951680,1,51.4014503,-0.3275614,1.003,247.3,0.10,1.1,3,18,256.5,-13.6,0.1,-1.64,-0.53,0.22,0.11,2.05,-9.77,1475,1138,,,5.01,0,,
493470,1789909951780,0,51.4014503,-0.3275614,1.003,247.3,0.10,1.1,3,18,256.8,-13.5,0.1,-0.06,0.21,0.46,-0.13,2.33,-9.53,1471,1141,,,5.02,0,,
493570,1789909951880,1,51.4014538,-0.3275526,0.849,243.6,0.10,1.1,3,18,256.7,-14.3,0.2,-3.31,0.23,0.06,-0.04,2.28,-9.17,1465,1142,,,5.02,0,,
493670,1789909951980,0,51.4014538,-0.3275526,0.849,243.6,0.10,1.1,3,18,257.3,-14.3,0.0,0.74,-0.25,-0.14,0.11,2.42,-9.40,1461,1142,,,5.01,0,,
493770,1789909952080,1,51.4014486,-0.3275575,0.917,250.3,0.10,1.1,3,18,257.4,-14.2,0.3,0.48,1.03,-0.29,0.22,2.18,-9.58,1469,1141,,,5.02,0,,
493870,1789909952180,0,51.4014486,-0.3275575,0.917,250.3,0.10,1.1,3,18,257.1,-14.7,0.3,-1.93,-0.12,-0.24,0.01,2.82,-9.32,1466,1141,,,5.00,0,,
493970,1789909952280,1,51.4014488,-0.3275584,0.894,249.9,0.10,1.1,3,18,256.9,-14.5,0.6,0.03,0.92,-0.35,-0.13,2.58,-9.55,1462,1140,,,5.03,0,,
494070,1789909952380,0,51.4014488,-0.3275584,0.894,249.9,0.10,1.1,3,18,256.6,-14.6,0.3,-0.36,-1.16,-0.44,0.27,2.44,-9.61,1462,1139,,,5.02,0,,
494170,1789909952480,1,51.4014499,-0.3275690,0.985,253.5,0.09,1.2,3,18,256.4,-14.6,0.1,-0.65,-0.34,-0.38,-0.25,2.43,-9.43,1460,1141,,,5.02,0,,
494270,1789909952580,0,51.4014499,-0.3275690,0.985,253.5,0.09,1.2,3,18,256.7,-14.5,0.1,0.26,0.16,-0.42,0.01,2.54,-9.81,1461,1141,,,5.03,0,,
494370,1789909952680,1,51.4014525,-0.3275742,0.827,253.4,0.09,1.2,3,18,256.5,-14.3,0.2,0.48,-0.40,-0.35,0.38,2.48,-10.12,1452,1140,,,5.02,0,,
494470,1789909952780,0,51.4014525,-0.3275742,0.827,253.4,0.09,1.2,3,18,257.2,-14.9,0.2,-1.44,0.19,0.23,0.03,2.39,-9.73,1464,1138,,,5.02,0,,
494570,1789909952880,1,51.4014443,-0.3275773,0.857,250.0,0.09,1.1,3,18,256.4,-14.5,0.2,1.25,-0.26,0.72,-0.14,2.70,-9.29,1462,1141,,,5.03,0,,
494670,1789909952980,0,51.4014443,-0.3275773,0.857,250.0,0.09,1.1,3,18,256.6,-14.8,0.1,-1.18,0.19,-0.26,0.26,2.31,-9.66,1463,1138,,,5.02,0,,
494770,1789909953080,1,51.4014485,-0.3275743,0.960,252.5,0.09,1.2,3,18,256.2,-15.1,0.0,-0.79,-0.18,-0.19,0.07,2.29,-9.27,1457,1140,,,5.04,0,,
494870,1789909953180,0,51.4014485,-0.3275743,0.960,252.5,0.09,1.2,3,18,256.0,-14.9,0.2,0.34,0.46,-0.89,0.45,2.59,-9.53,1456,1141,,,5.04,0,,
494970,1789909953280,1,51.4014464,-0.3275788,0.850,248.9,0.10,1.2,3,18,256.7,-13.9,0.3,2.69,0.55,-0.14,0.11,2.49,-9.82,1457,1138,,,5.04,0,,
495070,1789909953380,0,51.4014464,-0.3275788,0.850,248.9,0.10,1.2,3,18,256.3,-13.4,0.4,2.01,0.66,-0.08,-0.04,2.15,-9.89,1453,1143,,,5.02,0,,
495170,1789909953480,1,51.4014525,-0.3275781,0.892,252.8,0.11,1.2,3,18,256.3,-13.4,0.7,-0.27,0.72,-0.04,0.11,2.13,-9.76,1451,1138,,,5.02,0,,
495270,1789909953580,0,51.4014525,-0.3275781,0.892,252.8,0.11,1.2,3,18,257.2,-13.0,0.7,1.20,0.45,0.05,0.03,2.17,-9.64,1449,1139,,,5.03,0,,
495370,1789909953680,1,51.4014465,-0.3275782,0.905,253.0,0.11,1.2,3,18,256.4,-13.0,0.5,0.21,-0.47,0.12,0.02,2.01,-9.68,1453,1138,,,5.00,0,,
495470,1789909953780,0,51.4014465,-0.3275782,0.905,253.0,0.11,1.2,3,18,256.3,-12.9,0.5,-0.08,-0.07,-0.60,0.40,2.34,-9.79,1453,1139,,,5.01,0,,
495570,1789909953880,1,51.4014497,-0.3275918,0.932,243.1,0.12,1.2,3,18,256.4,-12.9,0.5,0.17,0.10,-0.09,0.18,2.19,-9.34,1450,1138,,,5.01,0,,
495670,1789909953980,0,51.4014497,-0.3275918,0.932,243.1,0.12,1.2,3,18,256.3,-12.5,0.4,0.92,-0.05,-0.40,0.06,2.21,-9.44,1452,1141,,,5.03,0,,
495770,1789909954080,1,51.4014453,-0.3275840,1.068,250.7,0.12,1.2,3,18,256.2,-13.2,0.4,-2.09,-0.15,0.23,0.39,2.16,-9.36,1449,1136,,,5.01,0,,
495870,1789909954180,0,51.4014453,-0.3275840,1.068,250.7,0.12,1.2,3,18,256.2,-13.4,0.2,-0.23,-0.42,0.05,0.01,1.97,-9.43,1449,1142,,,5.01,0,,
495970,1789909954280,1,51.4014444,-0.3275911,0.917,251.7,0.12,1.2,3,18,256.7,-13.2,-0.1,-0.26,-0.95,0.96,0.06,2.16,-9.30,1450,1139,,,5.03,0,,
496070,1789909954380,0,51.4014444,-0.3275911,0.917,251.7,0.12,1.2,3,18,256.7,-13.8,-0.1,-1.61,0.15,0.33,0.14,2.46,-9.41,1463,1141,,,5.01,0,,
496170,1789909954480,1,51.4014467,-0.3275878,0.862,247.9,0.12,1.2,3,18,256.9,-13.6,-0.3,0.14,-0.16,1.00,-0.29,2.54,-9.91,1463,1140,,,5.02,0,,
496270,1789909954580,0,51.4014467,-0.3275878,0.862,247.9,0.12,1.2,3,18,256.4,-13.5,-0.4,-0.45,-0.46,0.24,0.12,2.49,-9.38,1463,1139,,,5.02,0,,
496370,1789909954680,1,51.4014463,-0.3275838,0.972,250.7,0.12,1.2,3,18,256.0,-13.5,-0.3,0.12,0.67,0.40,-0.08,2.22,-9.44,1465,1139,,,5.03,0,,
496470,1789909954780,0,51.4014463,-0.3275838,0.972,250.7,0.12,1.2,3,18,256.1,-13.4,0.0,0.53,0.98,0.98,-0.03,2.08,-9.54,1467,1138,,,5.02,0,,
496570,1789909954880,1,51.4014440,-0.3275929,0.944,251.2,0.12,1.1,3,18,256.1,-13.2,0.1,0.58,0.62,1.63,0.28,2.25,-9.70,1468,1142,,,5.01,0,,
496670,1789909954980,0,51.4014440,-0.3275929,0.944,251.2,0.12,1.1,3,18,256.7,-12.8,0.4,1.40,0.75,1.53,0.03,2.25,-9.63,1471,1138,,,5.01,0,,
496770,1789909955080,1,51.4014496,-0.3276036,0.849,250.2,0.12,1.1,3,18,256.8,-12.6,0.8,0.79,1.00,1.18,0.10,2.10,-9.36,1477,1135,,,5.03,0,,
496870,1789909955180,0,51.4014496,-0.3276036,0.849,250.2,0.12,1.1,3,18,257.2,-12.8,0.8,-0.50,-0.05,1.14,0.44,2.49,-9.46,1472,1142,,,5.04,0,,
496970,1789909955280,1,51.4014456,-0.3275940,0.862,251.6,0.13,1.2,3,18,256.5,-13.2,0.9,-0.94,-0.66,1.02,0.09,2.25,-9.39,1463,1143,,,5.01,0,,
497070,1789909955380,0,51.4014456,-0.3275940,0.862,251.6,0.13,1.2,3,18,256.3,-14.5,0.7,-4.03,-0.10,1.48,0.25,2.88,-9.58,1472,1142,,,5.02,0,,
497170,1789909955480,1,51.4014464,-0.3276024,0.969,252.3,0.13,1.2,3,18,257.1,-14.5,0.7,0.17,0.12,0.88,-0.19,2.50,-9.60,1472,1142,,,5.05,0,,
497270,1789909955580,0,51.4014464,-0.3276024,0.969,252.3,0.13,1.2,3,18,256.8,-14.7,0.3,-0.85,-1.32,0.82,0.23,2.31,-9.07,1466,1140,,,5.03,0,,
497370,1789909955680,1,51.4014462,-0.3276105,0.889,253.4,0.13,1.2,3,18,256.7,-14.1,0.1,1.66,-0.67,0.21,0.03,2.46,-9.34,1468,1143,,,5.03,0,,
497470,1789909955780,0,51.4014462,-0.3276105,0.889,253.4,0.13,1.2,3,18,257.5,-14.4,0.0,-0.89,-0.14,0.80,-0.10,2.29,-9.53,1471,1140,,,5.03,0,,
497570,1789909955880,1,51.4014482,-0.3276038,0.903,257.2,0.13,1.2,3,18,257.0,-14.2,-0.2,0.63,-0.42,1.40,0.11,2.96,-9.82,1467,1142,,,5.01,0,,
497670,1789909955980,0,51.4014482,-0.3276038,0.903,257.2,0.13,1.2,3,18,256.7,-14.8,-0.1,-2.05,-0.18,1.17,-0.30,2.47,-9.42,1476,1143,,,5.01,0,,
497770,1789909956080,1,51.4014434,-0.3276139,0.947,246.4,0.13,1.2,3,18,257.7,-15.6,-0.1,-2.88,0.08,1.68,0.07,2.65,-9.34,1475,1139,,,5.02,0,,
497870,1789909956180,0,51.4014434,-0.3276139,0.947,246.4,0.13,1.2,3,18,257.9,-15.8,0.2,-0.77,1.01,1.53,0.25,2.40,-9.32,1475,1138,,,5.01,0,,
